gab,gh,gbb,gso,gslg,ghbp,gsf,gip,ger,hab,hh,hbb,hso,hslg,hhbp,hsf,hip,her,boxscore
31,7,0,5,0.323,1,1,8,7,33,10,3,12,0.455,0,0,9,2,/boxes/SFN/SFN201404080.shtml
31,6,3,11,0.355,2,0,9,1,31,5,2,8,0.194,0,0,9,3,/boxes/SEA/SEA201407220.shtml
36,11,2,6,0.583,0,0,9,4,30,6,4,2,0.267,0,0,9,5,/boxes/MIL/MIL201409080.shtml
31,5,5,10,0.258,1,0,9,1,34,9,2,6,0.324,0,0,9,2,/boxes/DET/DET201404160.shtml
34,9,1,6,0.382,0,0,8,4,34,10,3,10,0.559,1,0,9,3,/boxes/HOU/HOU201408080.shtml
33,7,5,10,0.242,2,0,8,4,34,11,2,7,0.353,1,0,9,3,/boxes/PIT/PIT201405100.shtml
32,6,2,7,0.313,0,0,8,8,36,13,5,8,0.5,0,0,9,3,/boxes/TOR/TOR201406230.shtml
34,7,2,8,0.353,1,0,9,3,32,7,4,8,0.406,1,0,9,5,/boxes/PHI/PHI201408110.shtml
31,6,5,12,0.194,2,0,8,4,31,6,4,8,0.29,3,0,9,2,/boxes/OAK/OAK201406200.shtml
35,7,2,7,0.314,0,0,8,4,30,9,3,7,0.467,0,0,9,2,/boxes/PIT/PIT201408120.shtml
39,17,3,5,0.641,0,2,9,5,33,8,3,8,0.364,0,0,9,11,/boxes/MIA/MIA201406220.shtml
28,3,2,9,0.107,1,0,8,1,28,6,3,3,0.321,1,0,9,0,/boxes/DET/DET201405050.shtml
30,4,3,6,0.2,1,1,9,2,31,5,2,8,0.323,0,0,9,3,/boxes/TBA/TBA201409170.shtml
32,6,4,8,0.313,0,0,9,2,30,3,2,5,0.2,0,0,9,3,/boxes/SDN/SDN201405240.shtml
38,15,3,5,0.553,0,0,9,3,41,14,0,8,0.341,0,0,9,7,/boxes/PHI/PHI201407210.shtml
32,6,3,10,0.188,0,1,8,4,29,6,0,8,0.345,1,0,9,1,/boxes/CIN/CIN201406080.shtml
31,5,1,7,0.323,0,0,9,0,33,6,1,4,0.242,1,0,9,2,/boxes/DET/DET201409220.shtml
30,4,0,7,0.233,0,0,8,3,30,9,0,5,0.4,0,0,9,1,/boxes/SDN/SDN201404190.shtml
32,7,0,5,0.313,0,0,8,4,29,6,0,6,0.517,1,0,9,2,/boxes/LAN/LAN201409230.shtml
35,8,2,8,0.286,0,1,9,2,31,7,4,7,0.323,0,0,9,4,/boxes/MIA/MIA201408010.shtml
38,14,4,6,0.579,0,2,9,1,31,4,3,13,0.161,0,0,9,9,/boxes/ATL/ATL201409210.shtml
40,12,3,3,0.575,0,0,9,3,36,10,3,8,0.417,0,1,9,6,/boxes/MIN/MIN201405140.shtml
38,11,2,7,0.368,1,0,9,2,30,3,1,5,0.2,0,0,9,4,/boxes/MIN/MIN201407240.shtml
30,5,4,5,0.3,0,0,9,1,33,7,3,11,0.212,0,0,9,3,/boxes/ATL/ATL201407060.shtml
35,9,1,7,0.371,1,0,8,3,31,8,3,2,0.452,0,0,9,2,/boxes/NYA/NYA201404130.shtml
31,5,1,12,0.161,0,0,8,5,29,8,7,0,0.517,0,0,9,1,/boxes/KCA/KCA201405130.shtml
34,8,3,9,0.441,0,0,8,5,32,9,3,5,0.656,0,0,9,4,/boxes/TBA/TBA201406160.shtml
30,4,2,7,0.2,0,1,8,2,30,7,2,6,0.333,1,0,9,1,/boxes/LAN/LAN201409050.shtml
40,15,1,7,0.675,0,3,9,9,38,15,4,9,0.737,2,1,9,8,/boxes/COL/COL201404200.shtml
31,4,4,4,0.161,0,0,9,3,34,8,2,11,0.294,0,0,10,2,/boxes/TOR/TOR201408090.shtml
37,10,2,4,0.486,0,0,9,1,36,9,3,7,0.278,0,0,9,4,/boxes/MIN/MIN201406300.shtml
35,8,1,7,0.343,0,0,9,1,32,6,0,12,0.313,0,0,9,2,/boxes/SEA/SEA201405130.shtml
39,13,3,11,0.538,1,2,10,4,38,11,3,12,0.421,0,0,10,5,/boxes/LAN/LAN201404090.shtml
30,4,3,5,0.3,0,0,8,8,32,8,6,8,0.438,0,0,9,1,/boxes/HOU/HOU201407300.shtml
36,12,1,5,0.444,0,1,8,10,40,17,6,5,0.625,1,0,9,4,/boxes/COL/COL201406240.shtml
34,10,2,6,0.294,0,0,8,5,31,9,1,7,0.516,0,1,9,3,/boxes/CIN/CIN201405230.shtml
46,18,3,8,0.565,0,0,9,5,32,9,6,7,0.563,1,0,9,9,/boxes/ATL/ATL201406180.shtml
31,6,3,10,0.226,0,0,9,0,27,3,4,9,0.111,1,0,9,1,/boxes/BOS/BOS201405160.shtml
37,13,3,4,0.622,0,1,9,1,33,7,0,6,0.333,0,0,9,8,/boxes/KCA/KCA201408250.shtml
36,9,1,9,0.278,1,0,8,12,36,14,4,5,0.528,3,1,9,1,/boxes/TOR/TOR201405310.shtml
38,12,1,6,0.447,1,0,9,1,32,5,2,1,0.375,0,1,9,4,/boxes/OAK/OAK201409160.shtml
33,8,4,9,0.333,0,0,8,5,29,9,3,6,0.379,0,1,9,2,/boxes/ANA/ANA201407030.shtml
35,10,3,10,0.514,0,1,9,1,34,6,1,10,0.206,0,0,9,6,/boxes/SFN/SFN201407100.shtml
34,8,3,7,0.324,0,1,8,5,29,6,4,7,0.31,0,0,9,3,/boxes/SLN/SLN201405150.shtml
37,10,2,8,0.595,0,0,8,8,29,7,6,4,0.552,0,0,9,4,/boxes/NYN/NYN201407060.shtml
31,5,6,6,0.194,1,0,8,3,28,7,2,6,0.357,0,0,9,0,/boxes/MIA/MIA201407290.shtml
32,6,4,6,0.281,0,0,8,2,30,8,2,8,0.433,0,2,9,1,/boxes/MIL/MIL201409100.shtml
32,7,1,7,0.281,0,1,8,2,34,12,3,5,0.529,0,0,9,1,/boxes/TEX/TEX201409230.shtml
46,16,6,10,0.435,0,0,11,9,46,12,4,10,0.457,0,0,11,10,/boxes/ANA/ANA201404150.shtml
30,6,1,8,0.233,0,1,8,1,29,5,1,10,0.241,0,0,9,1,/boxes/MIA/MIA201408160.shtml
39,9,5,13,0.359,0,2,11,3,39,9,1,9,0.41,0,0,11,3,/boxes/PHI/PHI201406010.shtml
39,13,2,9,0.718,0,1,9,5,36,8,1,9,0.556,0,0,9,9,/boxes/MIA/MIA201405230.shtml
33,6,2,10,0.364,0,0,8.1,3,34,9,0,7,0.412,0,0,9,2,/boxes/BAL/BAL201409140.shtml
47,15,0,12,0.617,0,0,11,2,40,7,3,10,0.275,0,0,11,8,/boxes/WAS/WAS201407070.shtml
31,4,2,4,0.129,0,0,8,3,27,7,3,4,0.407,0,0,9,0,/boxes/MIA/MIA201408120.shtml
37,10,4,12,0.514,0,0,8,9,34,13,3,6,0.912,1,1,9,5,/boxes/TOR/TOR201405080.shtml
32,11,2,6,0.406,0,0,8,2,31,8,2,7,0.419,0,0,9,2,/boxes/MIA/MIA201406200.shtml
35,10,1,6,0.457,0,0,9,0,28,2,2,11,0.071,0,0,9,6,/boxes/ARI/ARI201404110.shtml
40,15,2,7,0.525,0,2,9,3,32,7,6,9,0.375,0,0,9,11,/boxes/ANA/ANA201409190.shtml
31,4,2,7,0.29,1,0,8,2,32,9,3,10,0.281,1,0,9,2,/boxes/TOR/TOR201405280.shtml
34,8,3,6,0.294,0,0,8,6,30,9,4,6,0.533,0,1,9,1,/boxes/OAK/OAK201404060.shtml
37,11,2,7,0.351,0,0,8,8,33,11,5,5,0.606,0,0,9,3,/boxes/CHN/CHN201404190.shtml
32,7,6,4,0.344,0,0,8,7,32,9,4,12,0.469,0,0,9,3,/boxes/TOR/TOR201405120.shtml
33,7,4,8,0.242,2,1,9,0,32,7,3,9,0.25,0,0,9,3,/boxes/BOS/BOS201409080.shtml
35,11,4,8,0.486,0,0,8,6,32,11,6,5,0.406,0,1,9,4,/boxes/SFN/SFN201410150.shtml
30,3,1,11,0.1,0,0,8,3,27,5,4,6,0.37,0,1,9,0,/boxes/NYA/NYA201404161.shtml
32,7,1,7,0.344,0,0,9,2,32,6,2,7,0.219,0,0,9,3,/boxes/PIT/PIT201404030.shtml
35,6,3,8,0.314,0,0,8,9,34,12,1,6,0.706,0,1,9,3,/boxes/COL/COL201404050.shtml
29,3,6,5,0.103,0,0,8,3,27,7,5,2,0.444,0,0,9,1,/boxes/TBA/TBA201409200.shtml
37,10,4,8,0.324,2,0,8.1,3,38,11,3,8,0.316,0,0,9,4,/boxes/SFN/SFN201406070.shtml
38,10,3,13,0.316,0,0,10,1,37,8,1,9,0.27,0,1,10,1,/boxes/TOR/TOR201408240.shtml
35,9,1,10,0.543,0,1,8,8,36,13,1,2,0.556,2,1,9,6,/boxes/KCA/KCA201406270.shtml
34,9,2,8,0.382,0,1,8,3,27,5,1,4,0.259,0,1,9,3,/boxes/MIA/MIA201404010.shtml
33,6,1,7,0.333,0,0,8,5,31,8,5,7,0.323,0,2,9,2,/boxes/SDN/SDN201409210.shtml
29,3,1,5,0.103,0,0,8,2,28,4,5,9,0.214,0,0,9,0,/boxes/HOU/HOU201408300.shtml
33,7,4,3,0.303,0,1,9,3,33,6,3,8,0.394,0,0,9,4,/boxes/MIA/MIA201407300.shtml
38,12,2,10,0.421,1,1,9,0,30,3,2,6,0.1,0,0,9,9,/boxes/ARI/ARI201404150.shtml
33,8,5,6,0.333,0,0,8,4,29,7,3,3,0.379,0,0,9,3,/boxes/SLN/SLN201408140.shtml
32,6,1,11,0.188,1,0,8,0,33,9,2,7,0.333,0,0,9,1,/boxes/PHI/PHI201407240.shtml
31,6,5,7,0.419,1,0,8,6,32,12,3,4,0.719,0,1,9,4,/boxes/DET/DET201408130.shtml
34,8,2,10,0.235,0,0,8,2,31,7,3,10,0.29,1,0,9,1,/boxes/TEX/TEX201409120.shtml
37,11,3,9,0.351,0,0,8,6,35,14,1,8,0.514,0,0,9,4,/boxes/ANA/ANA201406260.shtml
41,13,2,13,0.585,1,0,9,3,35,9,3,8,0.371,0,0,9,8,/boxes/PHI/PHI201404090.shtml
32,8,6,7,0.375,0,0,9,0,32,6,2,12,0.281,0,0,9,3,/boxes/ARI/ARI201408270.shtml
36,11,2,9,0.361,0,0,9,0,27,3,2,7,0.148,0,0,9,0,/boxes/HOU/HOU201407250.shtml
30,5,7,7,0.367,0,0,9,0,28,3,2,10,0.143,0,1,9,4,/boxes/NYN/NYN201408140.shtml
33,7,0,5,0.212,0,0,8,9,37,13,4,6,0.595,0,0,9,1,/boxes/OAK/OAK201405110.shtml
39,12,5,8,0.615,0,0,9,2,37,12,4,4,0.459,1,0,9,9,/boxes/MIL/MIL201408230.shtml
36,10,1,12,0.556,0,0,9,9,40,16,4,9,0.6,1,0,9,10,/boxes/LAN/LAN201410030.shtml
32,6,4,12,0.438,1,0,9,3,33,6,4,10,0.333,0,0,9,5,/boxes/LAN/LAN201406010.shtml
31,4,1,11,0.161,1,0,9,0,34,9,3,8,0.265,0,0,9,1,/boxes/KCA/KCA201404080.shtml
34,8,0,9,0.529,0,0,9,3,32,6,1,10,0.344,0,1,9,4,/boxes/CHA/CHA201408200.shtml
32,5,0,5,0.219,0,0,8,6,35,12,5,6,0.486,0,1,9,1,/boxes/OAK/OAK201404021.shtml
40,16,3,4,0.65,0,1,9,6,37,13,3,7,0.514,0,0,9,12,/boxes/HOU/HOU201408290.shtml
39,11,3,3,0.59,0,0,9.2,8,37,13,3,7,0.595,1,0,10,6,/boxes/COL/COL201405180.shtml
32,7,1,9,0.313,0,0,8,8,38,14,5,15,0.5,0,0,9,3,/boxes/HOU/HOU201409210.shtml
32,5,2,7,0.281,1,0,9,3,38,12,2,11,0.395,0,1,9,4,/boxes/ARI/ARI201408060.shtml
31,7,2,9,0.29,0,0,8,4,30,10,2,9,0.567,0,1,9,0,/boxes/PIT/PIT201406120.shtml
30,3,2,9,0.2,0,0,9,0,28,2,1,5,0.071,0,0,9,1,/boxes/MIL/MIL201404020.shtml
42,7,2,14,0.262,3,0,11.1,7,43,11,3,9,0.349,0,0,12,4,/boxes/CLE/CLE201406040.shtml
27,1,1,13,0.074,0,0,8,7,30,6,5,13,0.4,1,0,9,0,/boxes/CHN/CHN201409160.shtml
32,7,4,7,0.281,0,0,9,2,35,9,6,9,0.286,0,0,9,2,/boxes/BOS/BOS201408180.shtml
33,7,3,6,0.394,1,0,8,4,35,11,0,4,0.543,0,0,9,3,/boxes/ARI/ARI201405180.shtml
33,6,1,10,0.636,0,0,8,7,36,14,4,8,0.694,0,0,9,5,/boxes/CHN/CHN201404090.shtml
30,3,1,10,0.3,0,0,8,6,35,11,2,2,0.371,1,0,9,2,/boxes/CIN/CIN201405030.shtml
31,5,1,3,0.161,1,0,8,3,29,7,2,11,0.276,0,0,9,0,/boxes/WAS/WAS201406210.shtml
42,16,7,7,0.476,0,0,9,4,36,10,2,4,0.444,1,0,9,8,/boxes/SLN/SLN201407060.shtml
32,4,4,13,0.25,0,0,9,1,32,6,3,10,0.313,1,0,9,2,/boxes/ANA/ANA201408100.shtml
35,9,1,8,0.371,0,0,8,4,29,7,1,8,0.483,0,0,9,3,/boxes/WAS/WAS201407020.shtml
37,10,2,10,0.541,0,0,9,1,33,9,4,7,0.333,0,0,9,6,/boxes/NYA/NYA201405300.shtml
33,8,1,6,0.333,0,0,8,4,30,8,6,8,0.3,0,0,9,2,/boxes/NYA/NYA201404070.shtml
35,9,7,4,0.371,1,1,9,3,33,7,6,8,0.303,0,0,9,6,/boxes/OAK/OAK201404022.shtml
36,10,4,9,0.417,0,0,9,0,33,8,3,7,0.364,0,0,9,4,/boxes/PHI/PHI201405020.shtml
33,7,3,8,0.303,0,0,8,4,30,6,4,8,0.367,1,0,9,3,/boxes/SDN/SDN201409240.shtml
32,8,2,9,0.438,0,0,9,1,35,8,5,8,0.229,0,0,9,2,/boxes/ATL/ATL201405020.shtml
35,10,2,10,0.514,2,1,9,2,33,6,1,6,0.303,0,0,9,6,/boxes/CHN/CHN201406282.shtml
28,4,6,9,0.179,0,1,8.1,3,33,9,0,6,0.303,0,1,9,3,/boxes/OAK/OAK201409060.shtml
42,15,3,10,0.571,0,0,9,6,35,8,3,4,0.543,0,0,9,9,/boxes/BOS/BOS201409100.shtml
38,13,5,10,0.711,0,0,9,1,30,3,4,12,0.2,0,0,9,11,/boxes/CLE/CLE201405160.shtml
44,18,8,7,0.614,1,0,9,4,39,12,2,9,0.385,2,0,9,13,/boxes/MIN/MIN201408240.shtml
38,11,4,8,0.421,0,0,9,2,36,10,1,11,0.361,0,1,9,6,/boxes/SDN/SDN201404120.shtml
34,7,0,4,0.265,0,0,8,5,35,12,1,8,0.571,0,0,9,1,/boxes/MIN/MIN201405030.shtml
40,10,2,10,0.275,1,0,9,2,30,5,3,4,0.267,1,1,9,4,/boxes/NYA/NYA201407210.shtml
35,8,6,7,0.429,0,0,9,3,34,9,4,12,0.412,2,0,9,0,/boxes/CIN/CIN201409070.shtml
35,10,4,6,0.429,0,1,8,5,32,7,3,7,0.438,1,0,9,4,/boxes/PHI/PHI201406240.shtml
34,8,3,6,0.294,0,0,8,8,35,12,3,5,0.657,1,0,9,4,/boxes/KCA/KCA201406070.shtml
38,11,2,8,0.289,0,0,8,5,33,9,2,6,0.485,0,0,9,3,/boxes/ARI/ARI201404250.shtml
35,10,3,7,0.457,1,1,9,3,33,6,7,9,0.242,0,0,9,8,/boxes/MIN/MIN201404070.shtml
32,7,4,5,0.219,0,0,8,3,30,10,4,8,0.4,0,0,9,0,/boxes/OAK/OAK201408050.shtml
37,12,6,12,0.676,1,2,9,4,32,7,5,9,0.406,0,0,9,8,/boxes/NYA/NYA201409020.shtml
36,12,2,4,0.444,0,0,8,7,37,14,3,7,0.486,0,0,9,3,/boxes/CLE/CLE201407050.shtml
34,8,1,9,0.265,0,1,8,4,32,9,5,4,0.406,1,0,9,2,/boxes/SLN/SLN201405220.shtml
42,16,3,8,0.881,0,0,9,2,31,5,4,9,0.29,0,0,9,11,/boxes/CIN/CIN201405100.shtml
33,7,2,9,0.303,0,0,8.2,2,30,5,1,5,0.367,0,0,9,1,/boxes/NYN/NYN201409270.shtml
37,11,4,13,0.324,0,0,8,3,34,10,2,5,0.412,1,0,9,2,/boxes/CLE/CLE201407130.shtml
47,14,3,14,0.532,1,0,11,7,47,15,5,3,0.532,1,0,11,8,/boxes/TOR/TOR201408260.shtml
37,12,2,7,0.568,0,2,8,14,40,18,6,5,0.825,0,0,9,6,/boxes/WAS/WAS201408240.shtml
33,10,2,7,0.333,1,0,9,3,32,7,1,6,0.344,1,1,9,3,/boxes/DET/DET201405110.shtml
52,14,7,17,0.442,0,2,13.1,9,57,19,9,12,0.421,1,0,14,7,/boxes/ARI/ARI201406240.shtml
39,14,1,5,0.564,0,0,9,3,33,8,2,6,0.364,0,1,9,7,/boxes/WAS/WAS201408040.shtml
39,10,2,10,0.513,0,0,9.2,5,40,14,6,9,0.475,1,1,10,4,/boxes/CLE/CLE201405190.shtml
33,4,1,10,0.212,0,0,9.1,2,32,4,0,8,0.344,0,0,10,1,/boxes/BOS/BOS201406180.shtml
34,9,6,9,0.382,0,2,9,1,39,12,1,5,0.333,0,0,9,6,/boxes/SEA/SEA201407090.shtml
30,8,4,6,0.367,2,1,9,2,30,5,1,5,0.267,0,0,9,3,/boxes/MIA/MIA201405300.shtml
35,8,6,7,0.486,0,0,9,2,32,5,4,12,0.281,0,0,9,5,/boxes/DET/DET201407192.shtml
35,12,2,2,0.543,1,0,9,3,32,7,2,6,0.375,0,0,9,6,/boxes/LAN/LAN201405290.shtml
39,11,3,9,0.41,0,0,9.1,5,40,13,3,5,0.5,0,0,10,4,/boxes/BAL/BAL201405100.shtml
35,12,6,5,0.6,0,2,9,2,30,5,2,7,0.267,0,1,9,9,/boxes/KCA/KCA201405030.shtml
35,8,1,11,0.457,0,0,8,10,38,13,1,3,0.5,0,0,9,4,/boxes/SLN/SLN201404120.shtml
35,9,4,9,0.571,0,0,8,6,34,12,1,7,0.529,0,0,9,4,/boxes/PIT/PIT201405090.shtml
31,4,3,9,0.129,0,0,8,2,27,5,4,10,0.296,0,0,9,1,/boxes/SDN/SDN201403300.shtml
26,5,3,2,0.192,0,0,8,1,28,5,0,8,0.214,0,1,9,0,/boxes/TEX/TEX201404130.shtml
36,10,3,8,0.417,0,1,9,1,35,10,2,6,0.4,0,0,9,6,/boxes/ANA/ANA201406110.shtml
29,4,3,7,0.138,2,0,8,2,31,9,0,1,0.387,0,0,9,1,/boxes/PIT/PIT201408290.shtml
29,3,2,14,0.103,0,0,8,3,30,6,4,10,0.233,2,0,9,0,/boxes/WAS/WAS201409252.shtml
38,11,3,9,0.447,0,0,8,5,34,10,5,7,0.412,0,0,9,4,/boxes/SDN/SDN201405110.shtml
29,3,4,5,0.207,0,0,9,3,30,7,5,7,0.367,0,0,9,4,/boxes/SDN/SDN201404200.shtml
34,9,3,7,0.382,0,0,8,3,35,13,2,8,0.457,1,0,9,3,/boxes/CHA/CHA201407190.shtml
34,10,0,1,0.382,0,1,8,9,34,12,3,7,0.794,2,1,9,2,/boxes/COL/COL201409030.shtml
41,14,6,10,0.585,0,0,9,0,28,2,0,4,0.071,0,0,9,7,/boxes/TOR/TOR201408220.shtml
38,13,4,9,0.632,0,0,9,2,29,3,2,11,0.241,0,1,9,8,/boxes/ANA/ANA201404020.shtml
31,5,1,10,0.29,0,0,8,9,35,12,3,9,0.743,0,0,9,2,/boxes/WAS/WAS201405310.shtml
33,8,2,6,0.485,0,1,9,3,35,10,2,10,0.457,0,0,9,4,/boxes/NYA/NYA201405182.shtml
36,11,1,6,0.472,1,0,9,2,32,7,0,4,0.219,0,1,9,6,/boxes/ARI/ARI201408070.shtml
41,12,0,14,0.317,0,0,8,5,33,11,4,8,0.485,0,0,9,3,/boxes/COL/COL201407230.shtml
36,12,3,8,0.389,2,0,9,3,32,6,0,4,0.375,1,0,9,5,/boxes/CLE/CLE201407070.shtml
32,8,2,4,0.531,0,0,9,1,33,6,1,5,0.242,0,0,9,6,/boxes/COL/COL201408070.shtml
49,6,5,17,0.122,0,0,14.2,2,51,9,4,8,0.235,2,0,15,1,/boxes/PHI/PHI201408050.shtml
31,4,1,9,0.29,0,0,8,6,37,15,3,4,0.514,0,0,9,1,/boxes/LAN/LAN201406160.shtml
39,13,2,5,0.462,0,0,9,5,37,13,7,7,0.432,0,0,9,6,/boxes/PIT/PIT201406170.shtml
31,6,6,7,0.226,0,0,8.1,2,31,6,0,7,0.323,0,0,9,1,/boxes/TEX/TEX201409250.shtml
33,8,2,10,0.455,0,0,9,2,36,11,0,6,0.444,0,0,9,4,/boxes/WAS/WAS201407180.shtml
34,8,3,8,0.235,0,0,8,3,34,9,1,12,0.441,0,0,9,2,/boxes/CHA/CHA201405260.shtml
41,14,6,6,0.439,0,0,9,0,31,4,2,6,0.161,1,0,9,5,/boxes/SLN/SLN201406010.shtml
40,16,2,12,0.675,0,0,9,1,36,9,1,10,0.278,1,0,9,8,/boxes/TEX/TEX201406240.shtml
37,11,5,7,0.486,0,0,8,5,32,10,4,4,0.5,0,0,9,4,/boxes/SLN/SLN201409010.shtml
37,10,2,9,0.432,0,0,8,4,33,11,4,5,0.424,1,0,9,2,/boxes/CLE/CLE201404230.shtml
38,12,3,9,0.526,0,1,10,5,39,10,1,7,0.436,0,0,10,6,/boxes/PHI/PHI201405060.shtml
42,10,7,13,0.452,1,0,11,4,44,12,5,8,0.568,2,0,11,7,/boxes/TBA/TBA201409070.shtml
34,7,2,8,0.5,0,0,8,3,34,10,2,6,0.529,1,0,9,2,/boxes/SLN/SLN201406170.shtml
29,6,4,5,0.241,0,1,8,6,34,10,1,7,0.441,0,0,9,3,/boxes/ATL/ATL201407180.shtml
34,12,6,3,0.471,1,0,9,5,35,9,2,10,0.457,1,0,9,7,/boxes/CHA/CHA201407012.shtml
32,7,1,7,0.344,0,0,9,2,33,7,1,12,0.242,1,0,9,3,/boxes/TBA/TBA201408160.shtml
35,12,4,6,0.457,1,0,9,4,36,11,4,10,0.389,0,0,9,6,/boxes/ATL/ATL201408140.shtml
35,7,2,12,0.429,0,0,9,3,33,7,2,6,0.333,0,0,9,3,/boxes/MIA/MIA201404160.shtml
40,6,4,13,0.2,1,1,12,1,37,4,5,7,0.135,0,1,12,2,/boxes/CHN/CHN201405050.shtml
36,10,3,12,0.528,0,0,9,2,33,8,1,8,0.394,1,0,9,8,/boxes/ANA/ANA201404010.shtml
34,7,0,5,0.588,0,0,9,1,31,7,5,6,0.226,0,0,9,5,/boxes/TEX/TEX201407260.shtml
36,12,2,3,0.444,1,1,8,8,35,11,4,8,0.514,0,0,9,6,/boxes/KCA/KCA201405180.shtml
46,18,7,9,0.783,1,0,9,5,36,11,1,3,0.472,0,0,9,14,/boxes/CIN/CIN201409050.shtml
33,7,1,7,0.424,0,0,8,6,30,6,5,10,0.433,0,0,9,3,/boxes/NYN/NYN201404050.shtml
44,11,2,9,0.364,0,0,12,2,42,8,3,5,0.238,0,1,12,2,/boxes/OAK/OAK201407220.shtml
33,6,0,6,0.212,0,1,8,2,25,4,4,10,0.24,1,1,9,1,/boxes/MIN/MIN201409240.shtml
37,12,4,6,0.378,0,0,8,9,37,15,2,4,0.649,1,1,9,6,/boxes/TOR/TOR201407200.shtml
50,12,5,16,0.28,2,0,12,5,45,14,3,6,0.489,0,0,13,4,/boxes/COL/COL201408230.shtml
34,6,2,8,0.235,1,0,8,5,31,8,4,3,0.484,0,0,9,0,/boxes/ATL/ATL201405200.shtml
38,13,4,4,0.789,1,0,9,6,37,11,5,5,0.351,0,0,9,11,/boxes/DET/DET201404180.shtml
34,6,3,11,0.324,0,0,9.1,4,36,9,2,6,0.306,0,0,10,3,/boxes/TBA/TBA201409010.shtml
39,12,0,8,0.513,1,0,9,1,32,6,2,5,0.313,0,0,9,6,/boxes/CLE/CLE201407040.shtml
41,11,0,5,0.439,0,1,9.1,5,39,11,2,12,0.462,0,0,10,4,/boxes/MIN/MIN201409190.shtml
35,9,2,10,0.371,0,1,8.2,4,33,9,1,10,0.455,0,0,9,3,/boxes/CLE/CLE201405070.shtml
33,5,0,9,0.152,0,0,8.1,2,32,9,2,6,0.406,1,0,9,0,/boxes/BOS/BOS201407051.shtml
31,3,1,17,0.194,1,0,8,7,33,10,4,9,0.576,0,0,9,1,/boxes/WAS/WAS201404100.shtml
41,15,5,8,0.463,0,0,9,4,37,11,5,7,0.378,1,0,9,8,/boxes/BOS/BOS201404180.shtml
60,6,4,18,0.117,0,2,18,5,67,15,7,14,0.403,0,0,19,2,/boxes/ANA/ANA201408090.shtml
38,15,6,6,0.474,0,1,9,3,34,7,3,9,0.235,0,0,9,9,/boxes/MIN/MIN201405011.shtml
32,9,4,1,0.344,1,0,9,2,33,9,3,3,0.394,1,1,9,5,/boxes/OAK/OAK201404220.shtml
29,1,7,11,0.138,0,0,9,2,35,9,2,6,0.286,0,0,9,1,/boxes/TBA/TBA201405210.shtml
41,15,4,6,0.659,0,1,9,1,33,7,7,15,0.303,0,0,9,11,/boxes/HOU/HOU201404040.shtml
36,10,3,6,0.583,0,0,9,1,36,8,1,9,0.25,0,0,9,7,/boxes/MIL/MIL201405060.shtml
31,7,3,8,0.29,0,0,8,4,32,9,7,9,0.313,0,0,9,2,/boxes/ANA/ANA201406080.shtml
32,7,3,8,0.313,1,0,8,4,30,8,2,8,0.433,1,0,9,2,/boxes/PHI/PHI201409090.shtml
33,6,0,8,0.212,0,0,8,4,31,9,1,6,0.355,0,2,9,0,/boxes/SFN/SFN201405270.shtml
34,7,0,11,0.382,0,0,8,5,31,9,4,5,0.387,0,1,9,2,/boxes/WAS/WAS201409090.shtml
35,9,1,5,0.371,0,0,8,3,35,12,3,5,0.429,0,0,9,3,/boxes/BOS/BOS201405290.shtml
43,18,5,5,0.907,0,0,9,6,38,13,2,10,0.553,0,0,9,12,/boxes/BAL/BAL201406290.shtml
40,15,1,10,0.5,1,1,8,8,36,16,4,2,0.75,0,1,9,6,/boxes/DET/DET201406070.shtml
36,13,1,6,0.444,0,1,8,3,32,8,2,11,0.469,0,0,9,2,/boxes/HOU/HOU201407120.shtml
30,5,1,12,0.2,1,0,8.1,3,30,6,3,10,0.3,1,0,9,0,/boxes/PHI/PHI201406110.shtml
35,10,1,5,0.314,0,0,8,6,41,15,5,6,0.512,0,0,9,2,/boxes/MIN/MIN201407010.shtml
43,10,6,10,0.326,0,0,11.1,3,42,9,8,9,0.262,1,0,12,3,/boxes/SLN/SLN201405130.shtml
31,6,7,8,0.355,0,0,8.1,5,30,7,3,7,0.433,0,0,9,3,/boxes/SEA/SEA201404230.shtml
35,9,2,5,0.486,0,0,9,3,33,8,3,7,0.394,0,0,9,4,/boxes/ARI/ARI201407210.shtml
32,5,2,9,0.188,0,0,8,3,25,6,3,4,0.24,1,1,9,1,/boxes/CHN/CHN201407310.shtml
32,5,4,12,0.219,0,0,8,4,31,8,1,8,0.548,0,0,9,2,/boxes/DET/DET201409250.shtml
32,5,2,12,0.156,0,0,8,3,33,12,3,6,0.545,0,0,9,0,/boxes/NYA/NYA201405310.shtml
38,11,0,8,0.395,0,0,8,7,32,12,5,4,0.594,1,1,9,3,/boxes/SDN/SDN201409180.shtml
32,6,6,8,0.313,0,0,9,1,30,4,4,12,0.3,0,0,9,2,/boxes/CIN/CIN201404110.shtml
38,11,0,6,0.342,0,0,8,11,38,14,3,8,0.658,0,1,9,2,/boxes/LAN/LAN201405310.shtml
34,8,2,7,0.265,0,0,8,4,29,6,3,5,0.345,0,0,9,0,/boxes/SDN/SDN201406190.shtml
35,10,3,12,0.4,0,1,9.2,3,31,7,3,7,0.29,0,0,10,2,/boxes/ARI/ARI201408030.shtml
35,11,4,7,0.314,0,0,9,0,29,4,2,4,0.138,0,0,9,3,/boxes/NYN/NYN201404220.shtml
