rk,boxscore,tm,ha,opp,r,ra,inn
60,/boxes/BAL/BAL201406070.shtml,BAL,,OAK,6,3,
61,/boxes/BAL/BAL201406080.shtml,BAL,,OAK,1,11,
62,/boxes/BAL/BAL201406090.shtml,BAL,,BOS,4,0,
63,/boxes/BAL/BAL201406100.shtml,BAL,,BOS,0,1,
64,/boxes/BAL/BAL201406110.shtml,BAL,,BOS,6,0,
65,/boxes/BAL/BAL201406120.shtml,BAL,,TOR,4,2,
66,/boxes/BAL/BAL201406130.shtml,BAL,,TOR,0,4,
67,/boxes/BAL/BAL201406140.shtml,BAL,,TOR,3,2,
68,/boxes/BAL/BAL201406150.shtml,BAL,,TOR,2,5,
69,/boxes/TBA/TBA201406160.shtml,BAL,@,TBR,4,5,
70,/boxes/TBA/TBA201406170.shtml,BAL,@,TBR,7,5,
71,/boxes/TBA/TBA201406180.shtml,BAL,@,TBR,2,0,
72,/boxes/NYA/NYA201406200.shtml,BAL,@,NYY,3,5,
73,/boxes/NYA/NYA201406210.shtml,BAL,@,NYY,6,1,
74,/boxes/NYA/NYA201406220.shtml,BAL,@,NYY,8,0,
75,/boxes/BAL/BAL201406230.shtml,BAL,,CHW,6,4,
76,/boxes/BAL/BAL201406240.shtml,BAL,,CHW,2,4,
77,/boxes/BAL/BAL201406250.shtml,BAL,,CHW,5,4,12
78,/boxes/BAL/BAL201406271.shtml,BAL,,TBR,2,5,
79,/boxes/BAL/BAL201406272.shtml,BAL,,TBR,4,1,
80,/boxes/BAL/BAL201406280.shtml,BAL,,TBR,4,5,
81,/boxes/BAL/BAL201406290.shtml,BAL,,TBR,7,12,
82,/boxes/BAL/BAL201406300.shtml,BAL,,TEX,7,1,
83,/boxes/BAL/BAL201407010.shtml,BAL,,TEX,8,3,
84,/boxes/BAL/BAL201407020.shtml,BAL,,TEX,6,4,
85,/boxes/BAL/BAL201407030.shtml,BAL,,TEX,5,2,
86,/boxes/BOS/BOS201407051.shtml,BAL,@,BOS,2,3,
87,/boxes/BOS/BOS201407052.shtml,BAL,@,BOS,7,4,
88,/boxes/BOS/BOS201407060.shtml,BAL,@,BOS,7,6,12
89,/boxes/WAS/WAS201407070.shtml,BAL,@,WSN,8,2,11
90,/boxes/BAL/BAL201407090.shtml,BAL,,WSN,2,6,
91,/boxes/BAL/BAL201407100.shtml,BAL,,WSN,4,3,
92,/boxes/BAL/BAL201407110.shtml,BAL,,NYY,3,2,10
93,/boxes/BAL/BAL201407120.shtml,BAL,,NYY,0,3,
94,/boxes/BAL/BAL201407130.shtml,BAL,,NYY,3,1,5
95,/boxes/OAK/OAK201407180.shtml,BAL,@,OAK,4,5,
96,/boxes/OAK/OAK201407190.shtml,BAL,@,OAK,8,4,
97,/boxes/OAK/OAK201407200.shtml,BAL,@,OAK,2,10,
98,/boxes/ANA/ANA201407210.shtml,BAL,@,LAA,4,2,
99,/boxes/ANA/ANA201407220.shtml,BAL,@,LAA,4,2,
100,/boxes/ANA/ANA201407230.shtml,BAL,@,LAA,2,3,
101,/boxes/SEA/SEA201407240.shtml,BAL,@,SEA,4,0,
102,/boxes/SEA/SEA201407250.shtml,BAL,@,SEA,2,1,10
103,/boxes/SEA/SEA201407260.shtml,BAL,@,SEA,3,4,
104,/boxes/SEA/SEA201407270.shtml,BAL,@,SEA,3,2,10
105,/boxes/BAL/BAL201407290.shtml,BAL,,LAA,7,6,12
106,/boxes/BAL/BAL201407300.shtml,BAL,,LAA,4,3,
107,/boxes/BAL/BAL201407310.shtml,BAL,,LAA,0,1,13
108,/boxes/BAL/BAL201408010.shtml,BAL,,SEA,2,1,
109,/boxes/BAL/BAL201408020.shtml,BAL,,SEA,3,6,
110,/boxes/BAL/BAL201408030.shtml,BAL,,SEA,1,0,
111,/boxes/WAS/WAS201408040.shtml,BAL,@,WSN,7,3,
112,/boxes/TOR/TOR201408050.shtml,BAL,@,TOR,9,3,
113,/boxes/TOR/TOR201408060.shtml,BAL,@,TOR,1,5,
114,/boxes/TOR/TOR201408070.shtml,BAL,@,TOR,2,1,
115,/boxes/BAL/BAL201408080.shtml,BAL,,STL,12,2,
116,/boxes/BAL/BAL201408090.shtml,BAL,,STL,10,3,
117,/boxes/BAL/BAL201408100.shtml,BAL,,STL,3,8,
118,/boxes/BAL/BAL201408110.shtml,BAL,,NYY,11,3,
119,/boxes/BAL/BAL201408130.shtml,BAL,,NYY,5,3,
120,/boxes/CLE/CLE201408150.shtml,BAL,@,CLE,1,2,11
121,/boxes/CLE/CLE201408160.shtml,BAL,@,CLE,0,6,
122,/boxes/CLE/CLE201408170.shtml,BAL,@,CLE,4,1,
123,/boxes/CHA/CHA201408180.shtml,BAL,@,CHW,8,2,
124,/boxes/CHA/CHA201408190.shtml,BAL,@,CHW,5,1,
125,/boxes/CHA/CHA201408200.shtml,BAL,@,CHW,4,3,
126,/boxes/CHN/CHN201408220.shtml,BAL,@,CHC,1,4,
127,/boxes/CHN/CHN201408230.shtml,BAL,@,CHC,2,7,
128,/boxes/CHN/CHN201408240.shtml,BAL,@,CHC,1,2,
129,/boxes/BAL/BAL201408250.shtml,BAL,,TBR,9,1,
130,/boxes/BAL/BAL201408260.shtml,BAL,,TBR,4,2,
131,/boxes/BAL/BAL201408270.shtml,BAL,,TBR,1,3,
132,/boxes/BAL/BAL201408280.shtml,BAL,,TBR,5,4,
133,/boxes/BAL/BAL201408290.shtml,BAL,,MIN,9,1,
134,/boxes/BAL/BAL201408300.shtml,BAL,,MIN,3,2,
135,/boxes/BAL/BAL201408310.shtml,BAL,,MIN,12,8,
136,/boxes/BAL/BAL201409010.shtml,BAL,,MIN,4,6,
137,/boxes/BAL/BAL201409020.shtml,BAL,,CIN,5,4,
138,/boxes/BAL/BAL201409030.shtml,BAL,,CIN,6,0,
139,/boxes/BAL/BAL201409040.shtml,BAL,,CIN,9,7,
140,/boxes/TBA/TBA201409050.shtml,BAL,@,TBR,0,3,
141,/boxes/TBA/TBA201409060.shtml,BAL,@,TBR,2,3,
142,/boxes/TBA/TBA201409070.shtml,BAL,@,TBR,7,5,11
143,/boxes/BOS/BOS201409080.shtml,BAL,@,BOS,4,0,
144,/boxes/BOS/BOS201409090.shtml,BAL,@,BOS,4,1,
145,/boxes/BOS/BOS201409100.shtml,BAL,@,BOS,10,6,
146,/boxes/BAL/BAL201409121.shtml,BAL,,NYY,2,1,11
147,/boxes/BAL/BAL201409122.shtml,BAL,,NYY,5,0,
148,/boxes/BAL/BAL201409130.shtml,BAL,,NYY,2,3,
149,/boxes/BAL/BAL201409140.shtml,BAL,,NYY,3,2,
150,/boxes/BAL/BAL201409150.shtml,BAL,,TOR,5,2,
151,/boxes/BAL/BAL201409160.shtml,BAL,,TOR,8,2,
152,/boxes/BAL/BAL201409170.shtml,BAL,,TOR,6,1,
153,/boxes/BAL/BAL201409190.shtml,BAL,,BOS,3,5,10
154,/boxes/BAL/BAL201409200.shtml,BAL,,BOS,7,2,
155,/boxes/BAL/BAL201409210.shtml,BAL,,BOS,2,3,
156,/boxes/NYA/NYA201409220.shtml,BAL,@,NYY,0,5,
157,/boxes/NYA/NYA201409230.shtml,BAL,@,NYY,5,4,
158,/boxes/NYA/NYA201409240.shtml,BAL,@,NYY,9,5,
159,/boxes/NYA/NYA201409250.shtml,BAL,@,NYY,5,6,
160,/boxes/TOR/TOR201409260.shtml,BAL,@,TOR,2,4,
161,/boxes/TOR/TOR201409270.shtml,BAL,@,TOR,2,4,
162,/boxes/TOR/TOR201409280.shtml,BAL,@,TOR,1,0,
163,/boxes/BAL/BAL201410020.shtml,BAL,,DET,12,3,
164,/boxes/BAL/BAL201410030.shtml,BAL,,DET,7,6,
165,/boxes/DET/DET201410050.shtml,BAL,@,DET,2,1,
166,/boxes/BAL/BAL201410100.shtml,BAL,,KCR,6,8,10
167,/boxes/BAL/BAL201410110.shtml,BAL,,KCR,4,6,
168,/boxes/KCA/KCA201410140.shtml,BAL,@,KCR,1,2,
169,/boxes/KCA/KCA201410150.shtml,BAL,@,KCR,1,2,
1,/boxes/BAL/BAL201403310.shtml,BOS,@,BAL,1,2,
2,/boxes/BAL/BAL201404020.shtml,BOS,@,BAL,6,2,
3,/boxes/BAL/BAL201404030.shtml,BOS,@,BAL,4,3,
4,/boxes/BOS/BOS201404040.shtml,BOS,,MIL,2,6,
5,/boxes/BOS/BOS201404050.shtml,BOS,,MIL,6,7,11
6,/boxes/BOS/BOS201404060.shtml,BOS,,MIL,0,4,
7,/boxes/BOS/BOS201404070.shtml,BOS,,TEX,5,1,
8,/boxes/BOS/BOS201404080.shtml,BOS,,TEX,7,10,
9,/boxes/BOS/BOS201404090.shtml,BOS,,TEX,4,2,
10,/boxes/NYA/NYA201404100.shtml,BOS,@,NYY,1,4,
11,/boxes/NYA/NYA201404110.shtml,BOS,@,NYY,4,2,
12,/boxes/NYA/NYA201404120.shtml,BOS,@,NYY,4,7,
13,/boxes/NYA/NYA201404130.shtml,BOS,@,NYY,2,3,
14,/boxes/CHA/CHA201404150.shtml,BOS,@,CHW,1,2,
15,/boxes/CHA/CHA201404160.shtml,BOS,@,CHW,6,4,14
16,/boxes/CHA/CHA201404170.shtml,BOS,@,CHW,3,1,
17,/boxes/BOS/BOS201404180.shtml,BOS,,BAL,4,8,
18,/boxes/BOS/BOS201404190.shtml,BOS,,BAL,4,2,
19,/boxes/BOS/BOS201404200.shtml,BOS,,BAL,6,5,
20,/boxes/BOS/BOS201404210.shtml,BOS,,BAL,6,7,
21,/boxes/BOS/BOS201404220.shtml,BOS,,NYY,3,9,
22,/boxes/BOS/BOS201404230.shtml,BOS,,NYY,5,1,
23,/boxes/BOS/BOS201404240.shtml,BOS,,NYY,5,14,
24,/boxes/TOR/TOR201404250.shtml,BOS,@,TOR,8,1,
25,/boxes/TOR/TOR201404260.shtml,BOS,@,TOR,7,6,
26,/boxes/TOR/TOR201404270.shtml,BOS,@,TOR,1,7,
27,/boxes/BOS/BOS201404290.shtml,BOS,,TBR,7,4,
28,/boxes/BOS/BOS201405011.shtml,BOS,,TBR,1,2,
29,/boxes/BOS/BOS201405012.shtml,BOS,,TBR,5,6,
30,/boxes/BOS/BOS201405020.shtml,BOS,,OAK,7,1,
31,/boxes/BOS/BOS201405030.shtml,BOS,,OAK,6,3,
32,/boxes/BOS/BOS201405040.shtml,BOS,,OAK,2,3,10
33,/boxes/BOS/BOS201405060.shtml,BOS,,CIN,4,3,12
34,/boxes/BOS/BOS201405070.shtml,BOS,,CIN,4,3,
35,/boxes/TEX/TEX201405090.shtml,BOS,@,TEX,0,8,
36,/boxes/TEX/TEX201405100.shtml,BOS,@,TEX,8,3,
37,/boxes/TEX/TEX201405110.shtml,BOS,@,TEX,5,2,
38,/boxes/MIN/MIN201405130.shtml,BOS,@,MIN,6,8,
39,/boxes/MIN/MIN201405140.shtml,BOS,@,MIN,9,4,
40,/boxes/MIN/MIN201405150.shtml,BOS,@,MIN,3,4,10
41,/boxes/BOS/BOS201405160.shtml,BOS,,DET,0,1,
42,/boxes/BOS/BOS201405170.shtml,BOS,,DET,1,6,
43,/boxes/BOS/BOS201405180.shtml,BOS,,DET,2,6,
44,/boxes/BOS/BOS201405200.shtml,BOS,,TOR,4,7,
45,/boxes/BOS/BOS201405210.shtml,BOS,,TOR,4,6,
46,/boxes/BOS/BOS201405220.shtml,BOS,,TOR,2,7,
47,/boxes/TBA/TBA201405230.shtml,BOS,@,TBR,0,1,
48,/boxes/TBA/TBA201405240.shtml,BOS,@,TBR,5,6,15
49,/boxes/TBA/TBA201405250.shtml,BOS,@,TBR,5,8,
50,/boxes/ATL/ATL201405260.shtml,BOS,@,ATL,8,6,
51,/boxes/ATL/ATL201405270.shtml,BOS,@,ATL,6,3,
52,/boxes/BOS/BOS201405280.shtml,BOS,,ATL,4,0,
53,/boxes/BOS/BOS201405290.shtml,BOS,,ATL,4,3,
54,/boxes/BOS/BOS201405300.shtml,BOS,,TBR,3,2,10
55,/boxes/BOS/BOS201405310.shtml,BOS,,TBR,7,1,
56,/boxes/BOS/BOS201406010.shtml,BOS,,TBR,4,0,
57,/boxes/CLE/CLE201406020.shtml,BOS,@,CLE,2,3,
58,/boxes/CLE/CLE201406030.shtml,BOS,@,CLE,3,5,
59,/boxes/CLE/CLE201406040.shtml,BOS,@,CLE,4,7,12
60,/boxes/DET/DET201406060.shtml,BOS,@,DET,2,6,
61,/boxes/DET/DET201406070.shtml,BOS,@,DET,6,8,
62,/boxes/DET/DET201406080.shtml,BOS,@,DET,5,3,
63,/boxes/BAL/BAL201406090.shtml,BOS,@,BAL,0,4,
64,/boxes/BAL/BAL201406100.shtml,BOS,@,BAL,1,0,
65,/boxes/BAL/BAL201406110.shtml,BOS,@,BAL,0,6,
66,/boxes/BOS/BOS201406120.shtml,BOS,,CLE,5,2,
67,/boxes/BOS/BOS201406130.shtml,BOS,,CLE,10,3,
68,/boxes/BOS/BOS201406140.shtml,BOS,,CLE,2,3,
69,/boxes/BOS/BOS201406150.shtml,BOS,,CLE,2,3,11
70,/boxes/BOS/BOS201406160.shtml,BOS,,MIN,1,0,
71,/boxes/BOS/BOS201406170.shtml,BOS,,MIN,2,1,
72,/boxes/BOS/BOS201406180.shtml,BOS,,MIN,2,1,10
73,/boxes/OAK/OAK201406190.shtml,BOS,@,OAK,2,4,
74,/boxes/OAK/OAK201406200.shtml,BOS,@,OAK,3,4,
75,/boxes/OAK/OAK201406210.shtml,BOS,@,OAK,1,2,10
76,/boxes/OAK/OAK201406220.shtml,BOS,@,OAK,7,6,10
77,/boxes/SEA/SEA201406230.shtml,BOS,@,SEA,3,12,
78,/boxes/SEA/SEA201406240.shtml,BOS,@,SEA,2,8,
79,/boxes/SEA/SEA201406250.shtml,BOS,@,SEA,5,4,
80,/boxes/NYA/NYA201406270.shtml,BOS,@,NYY,0,6,
81,/boxes/NYA/NYA201406280.shtml,BOS,@,NYY,2,1,
82,/boxes/NYA/NYA201406290.shtml,BOS,@,NYY,8,5,
83,/boxes/BOS/BOS201406300.shtml,BOS,,CHC,0,2,
84,/boxes/BOS/BOS201407010.shtml,BOS,,CHC,1,2,
85,/boxes/BOS/BOS201407020.shtml,BOS,,CHC,9,16,
86,/boxes/BOS/BOS201407051.shtml,BOS,,BAL,3,2,
87,/boxes/BOS/BOS201407052.shtml,BOS,,BAL,4,7,
88,/boxes/BOS/BOS201407060.shtml,BOS,,BAL,6,7,12
89,/boxes/BOS/BOS201407070.shtml,BOS,,CHW,0,4,
90,/boxes/BOS/BOS201407080.shtml,BOS,,CHW,3,8,
91,/boxes/BOS/BOS201407090.shtml,BOS,,CHW,5,4,
92,/boxes/BOS/BOS201407100.shtml,BOS,,CHW,4,3,10
93,/boxes/HOU/HOU201407110.shtml,BOS,@,HOU,8,3,
94,/boxes/HOU/HOU201407120.shtml,BOS,@,HOU,2,3,
95,/boxes/HOU/HOU201407130.shtml,BOS,@,HOU,11,0,
96,/boxes/BOS/BOS201407180.shtml,BOS,,KCR,5,4,
97,/boxes/BOS/BOS201407190.shtml,BOS,,KCR,2,1,
98,/boxes/BOS/BOS201407200.shtml,BOS,,KCR,6,0,
99,/boxes/TOR/TOR201407210.shtml,BOS,@,TOR,14,1,
100,/boxes/TOR/TOR201407220.shtml,BOS,@,TOR,3,7,
101,/boxes/TOR/TOR201407230.shtml,BOS,@,TOR,4,6,
102,/boxes/TOR/TOR201407240.shtml,BOS,@,TOR,0,8,
103,/boxes/TBA/TBA201407250.shtml,BOS,@,TBR,4,6,
104,/boxes/TBA/TBA201407260.shtml,BOS,@,TBR,0,3,
105,/boxes/TBA/TBA201407270.shtml,BOS,@,TBR,3,2,
106,/boxes/BOS/BOS201407280.shtml,BOS,,TOR,1,14,
107,/boxes/BOS/BOS201407290.shtml,BOS,,TOR,2,4,
108,/boxes/BOS/BOS201407300.shtml,BOS,,TOR,1,6,
109,/boxes/BOS/BOS201408010.shtml,BOS,,NYY,4,3,
110,/boxes/BOS/BOS201408020.shtml,BOS,,NYY,4,6,
111,/boxes/BOS/BOS201408030.shtml,BOS,,NYY,7,8,
112,/boxes/SLN/SLN201408050.shtml,BOS,@,STL,2,3,
113,/boxes/SLN/SLN201408060.shtml,BOS,@,STL,2,1,
114,/boxes/SLN/SLN201408070.shtml,BOS,@,STL,2,5,
115,/boxes/ANA/ANA201408080.shtml,BOS,@,LAA,4,2,
116,/boxes/ANA/ANA201408090.shtml,BOS,@,LAA,4,5,19
117,/boxes/ANA/ANA201408100.shtml,BOS,@,LAA,3,1,
118,/boxes/CIN/CIN201408120.shtml,BOS,@,CIN,3,2,
119,/boxes/CIN/CIN201408130.shtml,BOS,@,CIN,5,4,
120,/boxes/BOS/BOS201408140.shtml,BOS,,HOU,9,4,
121,/boxes/BOS/BOS201408150.shtml,BOS,,HOU,3,5,10
122,/boxes/BOS/BOS201408160.shtml,BOS,,HOU,10,7,
123,/boxes/BOS/BOS201408170.shtml,BOS,,HOU,1,8,
124,/boxes/BOS/BOS201408180.shtml,BOS,,LAA,2,4,
125,/boxes/BOS/BOS201408190.shtml,BOS,,LAA,3,4,
126,/boxes/BOS/BOS201408200.shtml,BOS,,LAA,3,8,
127,/boxes/BOS/BOS201408210.shtml,BOS,,LAA,0,2,
128,/boxes/BOS/BOS201408220.shtml,BOS,,SEA,3,5,
129,/boxes/BOS/BOS201408230.shtml,BOS,,SEA,3,7,
130,/boxes/BOS/BOS201408240.shtml,BOS,,SEA,6,8,
131,/boxes/TOR/TOR201408250.shtml,BOS,@,TOR,4,3,10
132,/boxes/TOR/TOR201408260.shtml,BOS,@,TOR,11,7,11
133,/boxes/TOR/TOR201408270.shtml,BOS,@,TOR,2,5,
134,/boxes/TBA/TBA201408290.shtml,BOS,@,TBR,8,4,
135,/boxes/TBA/TBA201408300.shtml,BOS,@,TBR,0,7,
136,/boxes/TBA/TBA201408310.shtml,BOS,@,TBR,3,0,
137,/boxes/TBA/TBA201409010.shtml,BOS,@,TBR,3,4,10
138,/boxes/NYA/NYA201409020.shtml,BOS,@,NYY,9,4,
139,/boxes/NYA/NYA201409030.shtml,BOS,@,NYY,1,5,
140,/boxes/NYA/NYA201409040.shtml,BOS,@,NYY,4,5,
141,/boxes/BOS/BOS201409050.shtml,BOS,,TOR,9,8,10
142,/boxes/BOS/BOS201409060.shtml,BOS,,TOR,4,3,
143,/boxes/BOS/BOS201409070.shtml,BOS,,TOR,1,3,
144,/boxes/BOS/BOS201409080.shtml,BOS,,BAL,0,4,
145,/boxes/BOS/BOS201409090.shtml,BOS,,BAL,1,4,
146,/boxes/BOS/BOS201409100.shtml,BOS,,BAL,6,10,
147,/boxes/KCA/KCA201409110.shtml,BOS,@,KCR,6,3,
148,/boxes/KCA/KCA201409120.shtml,BOS,@,KCR,4,2,
149,/boxes/KCA/KCA201409130.shtml,BOS,@,KCR,1,7,
150,/boxes/KCA/KCA201409140.shtml,BOS,@,KCR,8,4,
151,/boxes/PIT/PIT201409160.shtml,BOS,@,PIT,0,4,
152,/boxes/PIT/PIT201409170.shtml,BOS,@,PIT,1,9,
153,/boxes/PIT/PIT201409180.shtml,BOS,@,PIT,2,3,
154,/boxes/BAL/BAL201409190.shtml,BOS,@,BAL,5,3,10
155,/boxes/BAL/BAL201409200.shtml,BOS,@,BAL,2,7,
156,/boxes/BAL/BAL201409210.shtml,BOS,@,BAL,3,2,
157,/boxes/BOS/BOS201409230.shtml,BOS,,TBR,2,6,
158,/boxes/BOS/BOS201409240.shtml,BOS,,TBR,11,3,
159,/boxes/BOS/BOS201409250.shtml,BOS,,TBR,11,1,
160,/boxes/BOS/BOS201409260.shtml,BOS,,NYY,2,3,
161,/boxes/BOS/BOS201409270.shtml,BOS,,NYY,10,4,
162,/boxes/BOS/BOS201409280.shtml,BOS,,NYY,5,9,
1,/boxes/PIT/PIT201403310.shtml,CHC,@,PIT,0,1,10
2,/boxes/PIT/PIT201404020.shtml,CHC,@,PIT,3,4,16
3,/boxes/PIT/PIT201404030.shtml,CHC,@,PIT,3,2,
4,/boxes/CHN/CHN201404040.shtml,CHC,,PHI,2,7,
5,/boxes/CHN/CHN201404050.shtml,CHC,,PHI,0,2,
6,/boxes/CHN/CHN201404060.shtml,CHC,,PHI,8,3,
7,/boxes/CHN/CHN201404080.shtml,CHC,,PIT,6,7,
8,/boxes/CHN/CHN201404090.shtml,CHC,,PIT,7,5,
9,/boxes/CHN/CHN201404100.shtml,CHC,,PIT,4,5,
10,/boxes/SLN/SLN201404110.shtml,CHC,@,STL,6,3,11
11,/boxes/SLN/SLN201404120.shtml,CHC,@,STL,4,10,
12,/boxes/SLN/SLN201404130.shtml,CHC,@,STL,4,6,
13,/boxes/NYA/NYA201404161.shtml,CHC,@,NYY,0,3,
14,/boxes/NYA/NYA201404162.shtml,CHC,@,NYY,0,2,
15,/boxes/CHN/CHN201404180.shtml,CHC,,CIN,1,4,
16,/boxes/CHN/CHN201404190.shtml,CHC,,CIN,8,4,
17,/boxes/CHN/CHN201404200.shtml,CHC,,CIN,2,8,
18,/boxes/CHN/CHN201404210.shtml,CHC,,ARI,5,1,
19,/boxes/CHN/CHN201404220.shtml,CHC,,ARI,9,2,
20,/boxes/CHN/CHN201404230.shtml,CHC,,ARI,5,7,
21,/boxes/CHN/CHN201404240.shtml,CHC,,ARI,2,5,
22,/boxes/MIL/MIL201404250.shtml,CHC,@,MIL,2,5,
23,/boxes/MIL/MIL201404260.shtml,CHC,@,MIL,3,5,
24,/boxes/MIL/MIL201404270.shtml,CHC,@,MIL,4,0,
25,/boxes/CIN/CIN201404290.shtml,CHC,@,CIN,2,3,
26,/boxes/CIN/CIN201404300.shtml,CHC,@,CIN,9,4,
27,/boxes/CHN/CHN201405020.shtml,CHC,,STL,6,5,
28,/boxes/CHN/CHN201405030.shtml,CHC,,STL,3,0,
29,/boxes/CHN/CHN201405040.shtml,CHC,,STL,4,5,
30,/boxes/CHN/CHN201405050.shtml,CHC,,CHW,1,3,12
31,/boxes/CHN/CHN201405060.shtml,CHC,,CHW,1,5,
32,/boxes/CHA/CHA201405070.shtml,CHC,@,CHW,3,8,
33,/boxes/CHA/CHA201405080.shtml,CHC,@,CHW,12,5,
34,/boxes/ATL/ATL201405090.shtml,CHC,@,ATL,2,3,10
35,/boxes/ATL/ATL201405100.shtml,CHC,@,ATL,0,2,
36,/boxes/ATL/ATL201405110.shtml,CHC,@,ATL,2,5,
37,/boxes/SLN/SLN201405120.shtml,CHC,@,STL,17,5,
38,/boxes/SLN/SLN201405130.shtml,CHC,@,STL,3,4,12
39,/boxes/SLN/SLN201405150.shtml,CHC,@,STL,3,5,
40,/boxes/CHN/CHN201405160.shtml,CHC,,MIL,3,4,
41,/boxes/CHN/CHN201405170.shtml,CHC,,MIL,3,0,
42,/boxes/CHN/CHN201405180.shtml,CHC,,MIL,4,2,
43,/boxes/CHN/CHN201405200.shtml,CHC,,NYY,6,1,
44,/boxes/CHN/CHN201405210.shtml,CHC,,NYY,2,4,13
45,/boxes/SDN/SDN201405220.shtml,CHC,@,SDP,5,1,
46,/boxes/SDN/SDN201405230.shtml,CHC,@,SDP,1,11,
47,/boxes/SDN/SDN201405240.shtml,CHC,@,SDP,3,2,
48,/boxes/SDN/SDN201405250.shtml,CHC,@,SDP,3,4,
49,/boxes/SFN/SFN201405260.shtml,CHC,@,SFG,8,4,
50,/boxes/SFN/SFN201405270.shtml,CHC,@,SFG,0,4,
51,/boxes/SFN/SFN201405280.shtml,CHC,@,SFG,0,5,
52,/boxes/MIL/MIL201405300.shtml,CHC,@,MIL,5,11,
53,/boxes/MIL/MIL201405310.shtml,CHC,@,MIL,8,0,
54,/boxes/MIL/MIL201406010.shtml,CHC,@,MIL,0,9,
55,/boxes/CHN/CHN201406030.shtml,CHC,,NYM,2,1,
56,/boxes/CHN/CHN201406040.shtml,CHC,,NYM,5,4,
57,/boxes/CHN/CHN201406050.shtml,CHC,,NYM,7,4,
58,/boxes/CHN/CHN201406060.shtml,CHC,,MIA,5,3,13
59,/boxes/CHN/CHN201406070.shtml,CHC,,MIA,5,2,
60,/boxes/CHN/CHN201406080.shtml,CHC,,MIA,3,4,
61,/boxes/PIT/PIT201406090.shtml,CHC,@,PIT,2,6,
62,/boxes/PIT/PIT201406100.shtml,CHC,@,PIT,7,3,
63,/boxes/PIT/PIT201406110.shtml,CHC,@,PIT,2,4,
64,/boxes/PIT/PIT201406120.shtml,CHC,@,PIT,0,4,
65,/boxes/PHI/PHI201406130.shtml,CHC,@,PHI,2,1,
66,/boxes/PHI/PHI201406140.shtml,CHC,@,PHI,4,7,
67,/boxes/PHI/PHI201406150.shtml,CHC,@,PHI,3,0,
68,/boxes/MIA/MIA201406160.shtml,CHC,@,MIA,5,4,13
69,/boxes/MIA/MIA201406170.shtml,CHC,@,MIA,5,6,
70,/boxes/MIA/MIA201406180.shtml,CHC,@,MIA,6,1,
71,/boxes/CHN/CHN201406200.shtml,CHC,,PIT,6,3,
72,/boxes/CHN/CHN201406210.shtml,CHC,,PIT,3,5,
73,/boxes/CHN/CHN201406220.shtml,CHC,,PIT,1,2,
74,/boxes/CHN/CHN201406230.shtml,CHC,,CIN,1,6,
75,/boxes/CHN/CHN201406240.shtml,CHC,,CIN,7,3,
76,/boxes/CHN/CHN201406250.shtml,CHC,,CIN,1,4,
77,/boxes/CHN/CHN201406260.shtml,CHC,,WSN,5,3,
78,/boxes/CHN/CHN201406270.shtml,CHC,,WSN,7,2,
79,/boxes/CHN/CHN201406281.shtml,CHC,,WSN,0,3,
80,/boxes/CHN/CHN201406282.shtml,CHC,,WSN,2,7,
81,/boxes/BOS/BOS201406300.shtml,CHC,@,BOS,2,0,
82,/boxes/BOS/BOS201407010.shtml,CHC,@,BOS,2,1,
83,/boxes/BOS/BOS201407020.shtml,CHC,@,BOS,16,9,
84,/boxes/WAS/WAS201407040.shtml,CHC,@,WSN,7,2,
85,/boxes/WAS/WAS201407050.shtml,CHC,@,WSN,0,13,
86,/boxes/WAS/WAS201407060.shtml,CHC,@,WSN,1,2,
87,/boxes/CIN/CIN201407070.shtml,CHC,@,CIN,3,9,
88,/boxes/CIN/CIN201407081.shtml,CHC,@,CIN,2,4,
89,/boxes/CIN/CIN201407082.shtml,CHC,@,CIN,5,6,
90,/boxes/CIN/CIN201407090.shtml,CHC,@,CIN,1,4,
91,/boxes/CIN/CIN201407100.shtml,CHC,@,CIN,6,4,12
92,/boxes/CHN/CHN201407110.shtml,CHC,,ATL,5,4,
93,/boxes/CHN/CHN201407120.shtml,CHC,,ATL,6,11,
94,/boxes/CHN/CHN201407130.shtml,CHC,,ATL,7,10,
95,/boxes/ARI/ARI201407180.shtml,CHC,@,ARI,4,5,
96,/boxes/ARI/ARI201407190.shtml,CHC,@,ARI,3,9,
97,/boxes/ARI/ARI201407200.shtml,CHC,@,ARI,2,3,
98,/boxes/CHN/CHN201407220.shtml,CHC,,SDP,6,0,
99,/boxes/CHN/CHN201407230.shtml,CHC,,SDP,3,8,
100,/boxes/CHN/CHN201407240.shtml,CHC,,SDP,3,13,
101,/boxes/CHN/CHN201407250.shtml,CHC,,STL,7,6,
102,/boxes/CHN/CHN201407260.shtml,CHC,,STL,3,6,
103,/boxes/CHN/CHN201407270.shtml,CHC,,STL,0,1,
104,/boxes/CHN/CHN201407280.shtml,CHC,,COL,4,1,
105,/boxes/CHN/CHN201407290.shtml,CHC,,COL,4,3,16
106,/boxes/CHN/CHN201407300.shtml,CHC,,COL,4,6,10
107,/boxes/CHN/CHN201407310.shtml,CHC,,COL,3,1,
108,/boxes/LAN/LAN201408010.shtml,CHC,@,LAD,8,2,
109,/boxes/LAN/LAN201408020.shtml,CHC,@,LAD,2,5,12
110,/boxes/LAN/LAN201408030.shtml,CHC,@,LAD,7,3,
